"item_id","item_name","latitude","longitude","category","sub_category","price_range","specialties","description","cultural_authenticity","historical_significance","keyword_match_count","rating","rating_count","vibes","ambience","images","distance"
91,"Le Cafe Coffee",40.7663395,-73.982921,"Coffee shop",,"Moderate","{""Pain Au Chocolat""}","Le Cafe Coffee in NYC offers a premium coffee experience with an emphasis on quality, eco-friendliness, and a modern, chic ambiance, making it a favorite spot for coffee lovers.","Somewhat Authentic","f",,4.3,248,"Trendy, Quiet, Chill","Chic, Modern, Cozy, Minimalist, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/34e4c1ba-676e-4a1b-bb98-52df11e4fd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/82266284-2007-4a56-6c77-5a97447b7900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0554e214-0af8-4621-babf-1a23b1bf7100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9dee4ef0-fda9-4e35-52c9-c68814365800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/06e327cb-e992-4aeb-da5a-ca63be33c200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/51bc6f6a-9c43-4e8c-f1d1-d67731d15700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e4ffcc25-1c8d-4ccd-0a61-343587d5fb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/50a6972a-5be8-4261-0c5e-59a979f1c100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/084d7907-2398-46e3-2b40-ee55bc396e00/public"", ""description"" : """"}]",
95,"Bird & Branch Coffee Roasters",40.7603366,-73.9908687,"Coffee shop, Dessert shop, Cafe, Corporate gift supplier",,"Moderate","{""Breakfast Sandwich"",Croissant,Blackbird}","Bird & Branch Coffee Roasters in Manhattan offers a cozy ambiance with artisanal drinks like their famous Blackbird. It's known for seasonal specialty coffees and pastries, making it a delightful spot for brunch or pre-theater catch-ups.","Authentic","f",,4.6,685,"Family-Friendly, Chill, Trendy","Cozy, Modern, Artistic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/87de4ea7-4b30-4e74-84be-e7df5821b700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8c732458-0d0c-49de-1e11-7f080a59b800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1f2a0925-6a99-49a3-3c76-82f9a4e9f600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a355a78e-c191-4b8b-2320-b69f2c4acb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a49ab023-8a53-467f-a9e7-8ddc5adb6300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9b36808f-6eb0-44b9-1102-0949658aef00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/857a1476-6d3d-4a7e-12ec-f993c9214300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8580b838-1ec0-4ee7-ec1c-1f02c2e9ec00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/62fb0678-d0a6-4c2a-6fd2-5ee8e61cca00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/eb9bf7cb-3d3d-4faa-395e-cc4ad6a03f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c8e0b59a-042a-40b9-7eec-c492b0779f00/public"", ""description"" : """"}]",
97,"Remi Flower & Coffee",40.7091434,-74.0064461,"Coffee shop",,"Inexpensive","{}","Remi Flower & Coffee is a unique cafe located in NYC's Financial District, combining a serene floral atmosphere with a selection of artisanal coffees and pastries. Known for its beautiful flower arrangements and excellent coffee, it's an ideal spot to relax or get work done while surrounded by flowers.","Somewhat Authentic","f",,4.8,31,"Quiet, Trendy, Chill","Cozy, Chic, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fe50db26-b709-47fb-faaf-e22ee9d98f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7d9a4acf-850b-4990-2e0c-c6244dc99700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9c3d0bd2-01b4-44e2-461a-b7ffcf539b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/993b0ac0-d01b-4f6f-4d60-18e321202b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2a86fa02-6834-407a-9676-f695b0ab3900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/39deba88-db18-4b08-1384-bd8094bbe800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2206e7ac-b87f-439b-2ada-604e8eacb100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ccfa486f-f6bd-4f20-1cb9-40f6d13dab00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/eae715fb-a006-4884-ac5e-cdb644160b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/756140f5-5d4b-411f-c10a-10e9aba35e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f9319533-808a-4e4d-cbf3-16a44d053300/public"", ""description"" : """"}]",
100,"Cha Cha Matcha (Bryant Park)",40.7532555,-73.9808483,"Cafe",,"Moderate","{""Matcha Soft Serve"",""Almond Croissant""}","Cha Cha Matcha in NYC is a vibrant cafe offering high-quality matcha beverages along with a variety of pastries and snacks, known for its unique decor and friendly atmosphere.","Authentic","f",,3.8,226,"Trendy, Lively, Chill","Vibrant, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7c6fa273-969c-4b3c-26b6-875419e1fd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9b806be4-349f-4294-1ef7-625a8c656c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/613393ab-f37d-48bd-2f54-4f196ea7de00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0693b4c1-5b93-4640-b662-57bc428e1b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a69d41f8-0105-4db2-aa23-99314e9fde00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c6dc5505-dd15-41a2-167c-7449924b8f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c8c29a7e-da52-402f-bfda-0df327e35600/public"", ""description"" : """"}]",
102,"Cha Cha Matcha (NoHo)",40.7254479,-73.9948252,"Cafe",,"Moderate","{}","A chic matcha cafe in NoHo with a vibrant pink theme, popular for its unique matcha drinks and vegetarian offerings. It offers a welcoming atmosphere for both locals and tourists.","Somewhat Authentic","f",,4.2,238,"Family-Friendly, Trendy, Chill","Cozy, Vibrant, Modern, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d2043fcf-088b-46db-36d2-ec581d09a100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e29442c5-064c-469f-3f10-a07cd83fa500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/348911a0-18c6-4481-83e8-b57c0df09c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e530032a-ba0a-4b82-682d-7b32496bc800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4d48c501-d707-40fd-101a-d589013b4000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2e229ee4-d1d1-4ab2-5586-997abdd2ec00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fa4994d4-4180-49df-19b2-f14460034800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1e8f6f09-f7c5-427b-09e6-bcdb6322b700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4802b4ec-bfec-48f4-dc4c-4252d8a0dd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3872dbb9-37b4-4e14-6e9e-2e3e74e15700/public"", ""description"" : """"}]",
103,"Cha Cha Matcha (21st street)",40.7399095,-73.9893805,"Coffee shop, Cafe, Health food restaurant, Pastry shop",,"Moderate","{}","Cha Cha Matcha offers a vibrant café experience in NYC, renowned for its authentic matcha drinks and trendy atmosphere.","Authentic","f",,4,147,"Lively, Trendy, Family-Friendly","Cozy, Vibrant, Modern","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3e11b9ed-fed2-4e92-7e50-e87b67747800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/47474067-35a5-4695-5c5a-27e00641fe00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f888ea48-926c-4a1e-4e81-50769f020500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3eb5d1d7-22df-4943-e43c-2ccba4762000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/944a4f6f-029f-4dda-4eb7-bc3027148900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8227199b-905e-477d-d859-f37ec7baa900/public"", ""description"" : """"}]",
108,"maman",40.7432672,-73.9901338,"Bakery, Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, Family restaurant",,"Moderate","{""Smashed Avocado Tartine"",Pastries}","Maman is a cozy café known for its charming rustic decor, delicious pastries, and artisanal coffee offerings, making it a delightful spot for breakfast, brunch, or a light bite.","Somewhat Authentic","f",,4.3,932,"Family-Friendly, Trendy, Chill","Cozy, Chic, Rustic, Vintage","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6f93a87e-f532-45a6-1931-d8d6550d5800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ebc44450-3e11-484d-4ff5-2af40d17e600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/857a780c-2fe5-4ac4-3251-d133995da700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a38ac272-d88a-4e23-c13e-d84dc4228d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6fe980ce-e1a4-48f4-3851-d714b745fd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/99e01b8d-96fd-4ed5-3b5e-9302e09f1800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6c98bf1a-0e20-4d65-a836-768b0ff8c200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a5c44542-c3b8-49f5-f3f1-e8c925f9f000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/deb11fcd-ca0a-4481-adcc-d3d810b6ba00/public"", ""description"" : """"}]",
110,"{petite} maman",40.7152765,-74.0145942,"American restaurant, Bakery, Breakfast restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant",,"Moderate","{""Sandwich Stack""}","Maman is a charming cafe and bakery known for its rustic chic ambiance and artisanal pastries. It's a great spot for brunch and enjoying high-quality coffee in a cozy setting.","Authentic","f",,5,14,"Family-Friendly, Trendy, Chill","Cozy, Rustic, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/73a52031-3ab5-43cc-a098-58e7359cc600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1ad8ecb3-2f3f-4606-c6c9-b35bcafcaf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/12315f7b-839c-4596-aecc-5359bad81800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f6796ba8-188a-4ea7-295c-02560cd14e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c9c5601a-9869-4c5b-82cd-8f1a3ade9900/public"", ""description"" : """"}]",
141,"Ladurée",40.7533936,-74.001055,"Coffee shop",,"Expensive","{}","Ladurée is renowned for its artisanal macarons and authentic French pastries, served in a chic and elegant space at Hudson Yards, providing a unique taste of Parisian style and quality.","Highly Authentic","f",,3.9,52,"Romantic, Upscale","Chic, Elegant, Cozy","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fe87efd7-02d9-43a1-3852-9679e2a42300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9ad12881-d984-425a-5ae3-dd913e276e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/39312d60-e34c-4112-551b-018ef083f900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ed265615-9803-44f5-8ba6-91e765e57d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4906db66-f100-47f2-78b2-495aa54cd400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a8edfadc-e731-4e0b-3f2d-95abf21ad200/public"", ""description"" : """"}]",
111,"maman",40.7329435,-73.9934159,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{}","Maman is a charming café offering artisanal pastries and signature French-inspired decor, known for its inviting atmosphere and an array of delicious coffee and baked goods.","Somewhat Authentic","f",,4.1,330,"Family-Friendly, Trendy, Lively","Rustic, Chic, Vintage, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1191a447-86f5-41df-fff5-f86eda31e000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e5ed0239-b23a-47e5-1968-d1f5bf29b700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fecd0947-7cd6-40d1-5d11-7d87c6492b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5061fa2e-6027-4903-7f44-0137ac6d9900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/005c674b-72b4-457a-8882-3dd21d4a0800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e53ce4ab-9bde-4f15-3abd-c3a65a9fd800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/733b5917-e6ad-406d-19fe-6f4facd91700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/31736a88-c1fb-49ff-2587-acc071b7c700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1b1bdf6b-e0d8-4ca1-5794-f52150a07800/public"", ""description"" : """"}]",
114,"{petite} maman",40.7540835,-73.9760364,"Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Takeout Restaurant, Salad shop, Sandwich shop",,"Moderate","{}","Maman is a cozy, rustic cafe known for its French pastries and charming decor. It offers a unique dining experience with high-quality artisanal pastries and coffee.","Highly Authentic","f",,4.3,50,"Lively, Trendy, Chill","Cozy, Rustic, Vintage, Elegant, Festive","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/610fc998-3a60-4301-ffcd-650c9fcb0c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/97057e0e-3ea2-45b7-ac56-5c2daa1f5c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/07c06763-952a-4a92-18c0-19c8fcc71a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/10497fff-0874-4224-653e-5a3eddc46900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/961f945e-46d5-466c-e6b9-5045338a7c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c7dfadf2-da9b-4f0b-bd06-bc50391ce100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/79f26dc0-8fc2-4952-9a63-f8fd5b987200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e94ca645-5325-49e0-74fc-235d061ae500/public"", ""description"" : """"}]",
116,"marché maman",40.7202455,-73.9984725,"Cafe, Boutique",,"Moderate","{}","Maman is a cozy and chic cafe and bakery known for its artisanal pastries, coffee, and rustic decor. It offers a charming atmosphere for private events and everyday dining.","Somewhat Authentic","f",,4,39,"Family-Friendly, Chill, Trendy","Cozy, Vintage, Rustic, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6b63405d-4161-4798-acb9-aa03faa34e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b0672b4a-b2b6-43b7-ce20-911b26610d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/56f62473-b699-482b-a842-08535ffe1700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b7c67f2c-a8e5-4ad0-f16f-ec0796c83d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f4da400c-74a2-4268-1aa8-e172e3165d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0fa1a2b0-52c4-460d-885f-11ec4bdbdb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6c2bf29b-7eec-4383-5962-bf322e631600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ce060cb5-b142-49fc-b240-66bbe2b5f800/public"", ""description"" : """"}]",
117,"maman",40.7599033,-73.9696802,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Smashed Avocado Tartine""}","Maman offers a charming ambiance with its rustic and vintage decor, serving delightful French-inspired baked goods, artisanal coffees, and unique pastries, perfect for breakfast, brunch, or a special outing.","Authentic","f",,4.2,205,"Family-Friendly, Chill, Trendy","Cozy, Rustic, Vintage, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4d8c3bf8-83aa-4580-4fad-b61c788a9300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4ec66eeb-0cdb-4b4f-5ddc-8c5dad1a9000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/69fa06ab-f5f1-4d7c-e525-23bb71e7d900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/042d912e-e5a9-40dd-3724-b45b4405dd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1efda1b5-ffd5-41e5-3526-c73a7ff83d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7bc34bbc-1cf7-414b-80ce-a809e7a9e800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7d91f983-99f6-4581-9906-1bb3463e4600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/39fa0110-560b-4e0d-5059-72cea97db200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52d3e151-4d8f-4b1b-a665-c4fc0cb31100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0f142612-d0fb-4fe6-45ea-52b4a6825900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/84e883b1-7458-4e4d-38dd-033557a52800/public"", ""description"" : """"}]",
120,"{petite} maman",40.760663,-73.9731154,"Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Takeout Restaurant, Salad shop, Sandwich shop",,"Moderate","{}","Petite Maman is a charming French cafe in midtown NYC, known for its artisanal pastries and inviting rustic decor.","Authentic","f",,3.7,25,"Quiet, Trendy, Chill","Cozy, Rustic, Vintage","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a9cc30f9-6421-4b61-3ff7-78da1c708000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d6ff9ebf-9e5d-4bf7-c2cc-c9da7cfe8600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/72b194aa-8b87-426c-a469-4a65dd87f100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/50404e47-8d70-411a-cd8e-ecbf354c6800/public"", ""description"" : """"}]",
112,"maman",40.7544099,-73.9856036,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Pistachio Chocolate Croissant"",""Smashed Avocado Tartine"",Avocado}","Maman offers a delightful blend of rustic French charm and a cozy café experience, known for its exquisite pastries and artisanal coffee. The decor, adorned with floral motifs and vintage elements, creates a unique and inviting atmosphere perfect for enjoying brunch or hosting special events.","Somewhat Authentic","f",,4.1,401,"Family-Friendly, Trendy, Chill","Cozy, Chic, Vintage, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e90d4308-ce7b-49fc-c01f-f7c70e95d700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/08234f43-f6bb-442e-4a42-00847854f600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d781d826-809d-4594-c2dd-264425825900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f551255e-d422-48cb-6188-a0af664ea700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b738fcc8-d30b-4c8c-a30d-c5316e283b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/223d3f5d-0f26-48c5-442d-c776fca74400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0e00a9b4-24a4-41ae-9f73-9692e9513c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6a0315de-a5d1-4e04-22a6-1dec34257600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2161b9d0-c46b-4956-3b03-ad61a4b98f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0c605cc0-7fb2-4199-2fec-6d891d39f600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/db009020-b8c7-4f6f-fab9-47616df65800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0b0fa638-68dc-4028-3364-e778aa373400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/48769c7f-36eb-4fac-6d1e-286f547d4800/public"", ""description"" : """"}]",
